CODE_BARRES;NOM;MARQUE;CATEGORIE;ENERGIE_100G;MAT_GRASSES;GRAISSES_SATUREES;GLUCIDES;SUCRES;FIBRES;PROTEINES;SEL;SODIUM;CALCIUM
3250390009467;Torsades pâtes d'Alsace;Itineraire des saveurs, Itineraire de nos regions;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes alimentaires, Pâtes sèches, Pâtes aux œufs, Pâtes sèches aux œufs, Fusilli, Pâtes d'Alsace, Produits labellisés, Torsades aux œufs, Torsades d'Alsace;368.0;4.6;1.2;65.0;3.0;3.0;15.0;0.1;0.04;
3250390050179;Aix les Bains Eau minérale naturelle;Aix, Aix les bains;Boissons, Eaux, Eaux de sources, Eaux minérales, Boissons sans alcool, Eaux minérales naturelles, Boissons sans sucre ajouté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.25;0.9;6.8
3250390050124;Fiée des Lois;Intermarché, Fiee des lois;Boissons, Eaux, Eaux de sources, Eaux minérales, Boissons sans sucre ajouté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.25;1.7;8.9
3250390112853;Biscuits oranges confites;Regain;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits;481.0;22.1;10.2;40.1;18.7;1.5;29.7;1.0;0.4;
3250390115779;Infusion Réglisse Menthe;Cotterley,Intermarché;Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Infusions;4.0;0.0;0.0;0.5;0.5;;0.5;;;
3250390175940;Bleu des Causses AOP (30 % MG);Itineraire des saveurs, Itineraire de nos regions;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Frais, Fromages à pâte persillée, Fromages de France, Fromages à pâte persillée français, Fromages pasteurisés, Bleu des Causses, en:aoc-cheeses, en:labeled-cheeses, Produits-aoc, Produits-labellises;344.0;29.5;21.0;;0.26;0.0;19.7;4.0;1.6;
3250390188193;Reblochon de Savoie AOP;Itinéraire des Saveurs, Itineraire de nos regions;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages de France, Fromages à pâte pressée non cuite, Fromages au lait cru, Reblochons, en:aoc-cheeses, en:labeled-cheeses;309.0;26.0;17.0;0.0;0.0;;19.0;1.2;0.48;
3250390346609;Farine de blé noir de bretagne igp;Itinéraire des Saveurs, Itineraire de nos regions;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Farines, Farines de céréales, Farines de sarrasin, Farine de blé noir de Bretagne;348.0;2.8;0.5;64.6;1.1;5.7;13.2;0.01;0.004;
3250390466024;Thé Fruits Rouges;Cotterley;Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Infusions, Thés noirs, Thés aromatisés, Thés noirs aromatisés;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3250390471110;Biscuits sésame;Regain,Sélection des Mousquetaires,Les Mousquetaires;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits;510.0;26.1;10.5;56.1;21.3;3.7;11.0;0.48;0.192;317.0
3250390514008;Limonade artisanale Itinéraire Des Saveurs;Itinéraire des Saveurs,Intermarché, Itineraire de nos regions;Boissons, Boissons gazeuses, Sodas, Limonades, Boissons avec sucre ajouté;30.0;0.5;0.1;7.4;7.4;0.5;0.5;0.01;0.004;
3250390555865;Riz de camargue;Itineraire des saveurs, Itineraire de nos regions;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Riz, Riz long grain, Riz de Camargue;350.0;1.2;0.2;76.6;0.5;1.8;7.4;0.01;0.004;
3250390637134;Flammekueche;Itineraire Des Saveurs, Itineraire de nos regions;Plats préparés, Pizzas tartes salées et quiches, Tartes salées, Flammekueches, Tartes;249.0;11.9;4.7;27.4;3.0;;7.4;1.38;0.552;
3250390657330;Le tropical nectar de banane;Paquito, Les creations;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars de banane;64.0;0.5;0.1;15.6;15.1;;0.5;0.01;0.004;
3250390657316;Nectar de pêche;Paquito, Les creations;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars de pêche;47.0;0.5;0.1;11.4;11.3;;0.5;0.1;0.04;
3250390657354;Nectar d'abricot l'ensoleillé;Paquito, Les creations;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars d'abricot;49.0;0.5;0.1;11.4;11.0;;0.5;0.01;0.004;
3250390657439;Le subtil nectar de poire;Paquito,Sélection Intermarché,Intermarché, Les creations;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars de poire;53.0;0.5;0.1;12.9;12.2;;0.5;0.01;0.004;
3250390732792;Sauce à l'oseille la poche de 200 g;Intermarche, Producteurs & Commerçants;Condiments, Sauces, Sauces à l'oseille, en:groceries;83.0;6.5;4.6;4.7;1.5;;1.6;1.575;0.63;
3250390732839;Sauce Beurre-Citron;Capitaine Cook, Producteurs & Commerçants;Condiments, Sauces, Sauces pour poissons, Sauces au beurre;148.0;14.0;9.4;4.0;1.4;0.5;1.5;1.3;0.52;
3250391008728;Eau;Sainte marguerite;Boissons, Boissons gazeuses, Eaux, Eaux de sources, Eaux minérales, Boissons sans alcool, Eaux gazeuses, Boissons sans sucre ajouté, Eaux minérales gazeuses;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.5;30.2;7.1
3250391046331;Selles-sur-Cher AOP;Itinéraire des Saveurs,Intermarché, Itineraire de nos regions;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages à pâte molle à croûte fleurie, Fromages de France, Fromages de chèvre, Fromages au lait cru, Selles-sur-Cher;274.0;22.0;16.0;2.0;0.5;0.5;17.0;0.5;0.2;
3250391105335;Chaource AOP;SANS MARQUE, FE P&C;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Surgelés, Fromages de vache, Fromages à pâte molle à croûte fleurie, Fromages de France, Chaource;278.0;23.0;17.0;1.8;0.5;0.5;16.0;1.9;0.76;
3250391110483;Ravioles du dauphiné label rouge igp;Itinéraire des Saveurs,Sélection Intermarché, Itineraire de nos regions;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Plats préparés, Frais, Plats à base de pâtes, Pâtes alimentaires, Pâtes farcies, Plats préparés frais, Pâtes fraîches, Ravioli, Ravioles, Pâtes farcies au fromage, Ravioles du Dauphiné, Ravioli au fromage;285.0;11.1;7.4;31.5;1.6;0.0;13.9;1.66;0.664;
3250391140404;L'exotique nectar de mangue;Paquito, Les creations;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars de mangue;47.0;0.5;0.1;11.5;10.5;;0.5;0.01;0.004;
3250391200382;Earl Grey;Cotterley;Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Boissons à base de végétaux, Thés, Infusions, Thés noirs, Thés aromatisés, Thés noirs aromatisés, Thés à la bergamote, Boissons sans sucre ajouté, Thés noirs aromatisés à la bergamote;4.0;0.0;0.0;0.5;0.5;;0.5;;;
3250391231751;Saint-Nectaire AOP Laitier;Intermarche, FE, Petit prix;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages de France, Fromages à pâte pressée non cuite, Saint-nectaire;326.0;26.0;17.0;1.0;0.5;0.5;22.0;1.8;0.72;
3250391282890;Toasts riz soufflés céréales bio;Regain,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Galettes de céréales soufflées, Galettes multicéréales soufflées;381.0;2.8;0.5;77.6;0.7;5.2;8.9;0.24;0.096;
3250391306923;Infusion;Cotterley;Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Infusions, Infusions aux fruits, Infusions aux fruits rouges, Produits-aux-fruits-rouges;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3250391318322;Boisson au soja à la vanille source de calcium bio;Regain bio,Regain,Sélection des Mousquetaires,Les Mousquetaires;Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Légumineuses et dérivés, Substituts de produits laitiers, Desserts, Substituts du lait, Desserts végétaliens, Boissons à base de végétaux, Boissons végétales, Boissons végétales de légumineuses, Desserts au soja, Crèmes dessert végétaliennes, Dessert au soja aromatisé, Boissons végétales de soja, Boissons sans sucre ajouté, Boissons avec sucre ajouté, Boissons végétales de soja à la vanille;45.0;1.8;0.3;3.6;3.6;0.5;3.3;0.09;0.036;60.0
3250391320530;Les irrésistibles chips croustillantes de légumes;Bouton D'Or, Les creations;Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips;505.0;32.2;2.5;41.1;33.9;14.9;5.3;0.84;0.336;
3250391373369;Apéritif anisé sans alcool;Pastouret;Boissons, Boissons alcoolisées, Boissons sans alcool, Boissons à base de vin, Apéritif anisé sans alcool, Boisson-aux-extraits-naturels;2.0;0.0;0.0;0.0;0.0;1.3;0.0;0.04;0.016;
3250391420797;Sainte Maure de Touraine AOP;Itineraire des saveurs, Itineraire de nos regions;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de France, Fromages de chèvre, Fromages à pâte molle à croûte naturelle, Sainte-Maure de Touraine;274.0;22.0;15.4;1.0;1.0;;18.0;1.3;0.52;
3250390005773;Galettes bretonnes;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits sablés;474.0;17.2;11.9;71.7;26.8;1.2;7.3;0.71;0.284;
3250390114697;Goûter Crok parfum tout chocolat;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits fourrés;473.0;18.5;9.8;68.5;33.0;3.4;6.3;0.59;0.236;
3250390151067;Cake anglais aux fruits;Saint eloi, Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Cakes aux fruits;363.0;12.6;1.3;56.7;29.4;2.4;4.5;0.72;0.288;
3250390219002;Choco Lettres;Chabrior;Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits au chocolat au lait;489.0;21.2;7.8;67.2;36.1;2.3;6.2;0.07;0.028;
3250390322931;Canapés nature;Chabrior,Sélection des Mousquetaires,Les Mousquetaires;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Sandwichs, Pains, Pains de mie, Canapés;297.0;5.9;0.6;52.3;7.5;2.8;7.4;1.23;0.492;
3250390400288;Galets sablés à la noix de coco;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits sablés, Sablés à la noix de coco, en:Sablés à la noix de coco;484.0;20.6;12.8;66.5;26.4;3.1;6.5;0.61;0.244;
3250390761204;Gaufres molles poudrées au sucre;ChabriorIntermarché, Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Gaufres;462.0;25.2;12.1;50.5;33.7;;7.3;0.8;0.32;
3250390977544;Biscuits beurrés bretons;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits;465.0;16.2;11.2;71.9;24.6;2.6;6.4;1.73;0.692;
3250391462063;Biscuits fourres ronds au chocolat, les 2 biscuits de;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits fourrés;469.0;17.2;6.4;69.2;30.3;3.9;6.5;0.64;0.256;
3250390005261;Café soluble qualité filtre;Planteur des tropiques,Intermarché;Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Cafés, Boissons instantanées, Cafés solubles;1.0;0.0;0.0;0.3;0.0;0.0;0.2;0.0;0.0;
3250390111887;noir subtil pur arabica café moulu;planteur des tropique, Planteur des tropiques;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Cafés, Café Arabica, Cafés moulus, Café Arabica moulu;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
3250390147374;Café Soluble DÉCAFÉINÉ, Planteur des Tropiques, Qualité Filtre;Planteur des tropiques,Intermarché;Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Boissons instantanées, Cafés décaféinés, Cafés solubles, Cafés en poudre décaféinés;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3250390517191;Planteur Select Colombie M;Planteur des tropiques,Intermarché;Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Cafés moulus, Boissons sans sucre ajouté, Café de Colombie;1.0;1.0;1.0;1.0;1.0;;1.0;0.0;0.0;
3250390776895;Café moulu Brésil;Planteur des tropiques;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Cafés, Cafés moulus;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3250390748861;sève de pin;Elodie;Snacks, Snacks sucrés, Confiseries, Bonbons;389.0;0.6;0.2;96.0;65.2;;0.5;0.03;0.012;
3250390748878;Bonbons au Miel d'oranger;Elodie;Snacks, Snacks sucrés, Confiseries, Produits de la ruche, Bonbons, Bonbons au miel;387.0;0.5;0.1;96.8;69.5;0.0;0.5;0.02;0.008;
3250391214273;Bonbons fraise;Elodie;Snacks, Snacks sucrés, Confiseries, Bonbons, en:Bonbons de chocolat, en:Bonbons gélifiés, en:Cacao et dérivés, en:Confiseries, en:Confiseries chocolatées, en:Snacks sucrés;356.0;0.5;0.1;86.8;82.0;;2.2;0.0;0.0;
3250391214365;Bonbons Carrés Tendres aux jus de fruits;Elodie,Intermarché;Snacks, Snacks sucrés, Confiseries, Bonbons;409.0;7.4;3.9;84.9;72.8;;0.7;0.01;0.004;
3250390188810;Sachet papillotes tout praliné;Ivoria;Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Papillotes en chocolat;547.0;34.0;19.0;53.0;52.0;;5.4;0.1;0.04;
3250391223466;Marshmallow;Elodie,Intermarché;Snacks, Snacks sucrés, Confiseries, Bonbons, Guimauves;333.0;0.5;0.1;79.6;55.6;0.0;3.7;0.02;0.008;
3250390188681;Chocolat  extra-fin fabriqué en France;Ivoria;;544.0;33.0;21.0;56.0;56.0;;6.2;0.17;0.068;
3250390476900;Canard Pirate Chocolat au lait;Ivoria,Intermarché;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Moulages en chocolat, Chocolats au lait, Chocolats au lait extra fin;552.0;33.5;21.2;55.3;53.5;;6.2;0.17;0.068;
3250390706564;Orangettes;Ivoria;Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Confiseries aux fruits, Fruits enrobés de chocolat, Orangettes;432.0;17.0;11.0;63.0;52.0;5.8;3.5;0.08;0.032;
3250390867609;Choko déj;Ivoria;Boissons, Cacao et dérivés, Cacaos et chocolats en poudre, Boissons instantanées, Cacaos en poudre, Chocolats en poudre, Poudre cacaotée pour boisson sucrée enrichie en vitamines;86.0;1.9;1.15;12.95;12.7;6.4;3.9;0.145;0.058;120.0
3250391120369;Choko déj;Ivoria;Boissons, Cacao et dérivés, Cacaos et chocolats en poudre, Boissons instantanées, Chocolats en poudre, Boissons avec sucre ajouté, Chocolat eb poudre, Poudre-chocolatee;86.0;1.9;1.15;12.95;12.7;6.3;3.9;0.145;0.058;
3250390784289;nappage caramel;Chabrior;Snacks, Snacks sucrés, Confiseries, Aides culinaires, Caramels, Caramel liquide, Nappages;318.0;0.5;0.1;79.0;63.299999237061;0.5;0.5;0.079999998211861;0.0319999992847444;
3250390006312;Look Limonade à l'eau de source;Intermarché,Sélection Intermarché,Look;Boissons, Boissons gazeuses, Sodas, Limonades, Boissons avec sucre ajouté;26.0;0.5;0.1;6.4;6.4;0.5;0.5;0.1;0.04;
3250390006244;Tonic classic;Look;Boissons, Boissons gazeuses, Sodas, Eau tonique, Boissons avec sucre ajouté;37.0;0.5;0.1;9.0;9.0;0.0;0.5;0.01;0.004;
3250390145905;Look Cola Classic 50 cl;Look;Boissons, Boissons gazeuses, Sodas, Sodas au cola, Boissons avec sucre ajouté, Soda-aromatise;34.0;0.5;0.1;11.0;8.5;;0.5;0.0;0.0;
3250390148210;Boisson ice tea saveur pêche;Look,Intermarché;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons au thé, Thés glacés, Thés glacés saveur pêche, Boissons avec sucre ajouté;26.0;0.5;0.1;6.4;6.4;;0.5;0.01;0.004;
3250390329022;pomabul jus de pommes;Intermarché, Look;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons gazeuses, Boissons aux fruits, Jus et nectars, Sodas, Jus de fruits, Sodas aux fruits, Boissons sans alcool, Boissons sans sucre ajouté, Jus de pomme, Sodas à la pomme, Boissons avec sucre ajouté;48.0;0.5;0.10000000149012;12.0;10.0;;0.5;0.10000000149012;0.040000000596048;
3250390578994;Cola;Look,Intermarché;Boissons, Boissons gazeuses, Sodas, Sodas au cola, Boissons avec sucre ajouté;34.0;0.5;0.1;8.5;8.5;;0.5;0.0;0.0;
3250390757481;Soda pulp zéro orange;Intermarché,Intermarché , Look;Boissons, Boissons gazeuses, Boissons édulcorées, Sodas;7.0;0.5;0.5;1.3;1.3;0.0;0.5;0.01;0.004;
3250391136322;Thon blanc;Capitaine cook;Produits de la mer, Poissons et dérivés, Conserves, Poissons, Poissons gras, Poissons en conserve, Thons, Thons en conserve, Thons à l'huile, Thons à l'huile d'olive, Thons blancs;222.0;12.7;2.5;0.5;0.49;;26.8;1.04;0.416;
3250391136292;Thon blanc Germon à l'huile d'olive vierge extra;Capitaine cook;Produits de la mer, Poissons et dérivés, Conserves, Poissons, Poissons gras, Poissons en conserve, Thons, Thons en conserve, Thons à l'huile, Thons à l'huile d'olive, Thons blancs;222.0;12.7;2.5;0.5;0.5;;26.8;1.04;0.416;
3250391137350;Sardine a l'huile d'Olive vierge extra;Capitaine cook;Produits de la mer, Poissons et dérivés, Conserves, Poissons, Poissons gras, Poissons en conserve, Sardines, Sardines en conserve, Sardines à l'huile, Sardines à l'huile d'olive, Sardines à l'huile et au citron, Sardines à l'ancienne;268.0;20.4;4.5;0.6;0.6;;20.7;0.89;0.356;
3250391137329;Sardines Mil à l'huile d'olive vierge extra;Capitaine cook;Produits de la mer, Poissons et dérivés, Conserves, Poissons, Poissons gras, Poissons en conserve, Sardines, Sardines en conserve, Sardines à l'huile, Sardines à l'huile d'olive, Sardines Millésimées;290.0;22.7;5.0;0.5;0.5;;21.2;1.08;0.432;
